timestamp;elevator_ID
9/17/2024 16:45:07;4
9/17/2024 16:45:57;5
9/17/2024 16:46:03;1
9/17/2024 16:46:09;6
9/17/2024 16:46:19;4
9/17/2024 16:46:54;5
9/17/2024 16:47:15;2
9/17/2024 16:47:38;3
9/17/2024 16:47:49;5
9/17/2024 16:48:06;6
9/17/2024 16:48:19;2
9/17/2024 16:48:29;2
9/17/2024 16:48:34;5
9/17/2024 16:48:48;1
9/17/2024 16:48:51;6
9/17/2024 16:49:10;4
9/17/2024 16:49:19;3
9/17/2024 16:49:49;4
9/17/2024 16:50:12;1
9/17/2024 16:50:27;2
9/17/2024 16:50:48;5
9/17/2024 16:51:41;3
9/17/2024 16:51:50;6
9/17/2024 16:52:01;3
9/17/2024 16:52:19;4
9/17/2024 16:52:28;2
9/17/2024 16:52:53;5
9/17/2024 16:53:36;1
9/17/2024 16:54:21;4
9/17/2024 16:54:33;3
9/17/2024 16:54:48;6
9/17/2024 16:55:01;2
9/17/2024 16:55:11;5
9/17/2024 16:55:14;6
9/17/2024 16:56:00;2
9/17/2024 16:56:34;5
9/17/2024 16:56:41;5
9/17/2024 16:56:44;3
9/17/2024 16:56:48;1
9/17/2024 16:56:56;3
9/17/2024 16:56:58;6
9/17/2024 16:57:33;6
9/17/2024 16:57:48;1
9/17/2024 16:58:12;5
9/17/2024 16:58:39;1
9/17/2024 16:58:58;3
9/17/2024 16:59:03;6
9/17/2024 16:59:18;2
9/17/2024 16:59:44;6
9/17/2024 17:00:09;4
